graph_id,model_name,candidate_id,host_face_id,local_wire_index,hostFaceArea,hostFaceRelativeArea,hostFacePerimeter,hostInnerWireCount,hostNeighborFaceCount,wireLength,wireLengthRatio,estimatedHoleRadius,estimatedHoleArea,wireCenterX,wireCenterY,wireCenterZ,adjacentFaceCount,adjacentCylinderCount,adjacentSmallCylinderCount,minAdjacentCylinderRadius,maxAdjacentCylinderRadius,concaveEdgeRatio,label
0,"82.step",93,247,1,17988.9,0.0129772,906.359,4,12,99.9052,0.110227,15.9004,794.266,1.11718e-15,-100.011,177.8,12,4,2,1.8288,15.9004,0,0
0,"82.step",94,247,2,17988.9,0.0129772,906.359,4,12,11.4907,0.0126778,1.8288,10.5071,1.23673e-14,-100.011,203.2,12,4,2,1.8288,15.9004,0,1
0,"82.step",95,248,0,18087.7,0.0130485,898.269,8,12,99.9052,0.11122,15.9004,794.266,1.11718e-15,-93.661,177.8,12,8,6,1.7,15.9004,0,0
0,"82.step",96,248,1,18087.7,0.0130485,898.269,8,12,72.2566,0.0804399,11.5,415.476,1.54466e-16,-93.661,-5.52988e-14,12,8,6,1.7,15.9004,0,0
0,"82.step",97,248,2,18087.7,0.0130485,898.269,8,12,11.4907,0.012792,1.8288,10.5071,3.82459e-15,-93.661,203.2,12,8,6,1.7,15.9004,0,1
0,"82.step",98,248,4,18087.7,0.0130485,898.269,8,12,10.6814,0.0118911,1.7,9.0792,-4.73477e-16,-93.661,14,12,8,6,1.7,15.9004,0,1
0,"82.step",99,248,5,18087.7,0.0130485,898.269,8,12,10.6814,0.0118911,1.7,9.0792,14,-93.661,-2.26943e-15,12,8,6,1.7,15.9004,0,1
0,"82.step",100,248,7,18087.7,0.0130485,898.269,8,12,10.6814,0.0118911,1.7,9.0792,-14,-93.661,5.22458e-16,12,8,6,1.7,15.9004,0,1
0,"82.step",101,250,0,1600.86,0.00115486,542.006,3,7,7.10188,0.013103,1.1303,4.01363,38.1,-96.836,-23.8125,7,3,3,1.1303,1.1303,0,1
0,"82.step",102,252,0,1600.86,0.00115486,542.006,3,7,7.10188,0.013103,1.1303,4.01363,-38.1,-96.836,1.5875,7,3,3,1.1303,1.1303,0,1
0,"82.step",103,263,0,17.8139,1.2851e-05,44.8855,1,2,19.9491,0.444444,3.175,31.6692,1.39871e-16,-93.661,177.8,2,2,0,3.175,3.96875,0,0
0,"82.step",104,264,0,17.8139,1.2851e-05,44.8855,1,2,19.9491,0.444444,3.175,31.6692,1.39871e-16,-100.011,177.8,2,2,0,3.175,3.96875,0,0
0,"82.step",105,269,0,958.323,0.000691334,199.89,1,2,69.8219,0.349301,11.1125,387.948,-1.59852e-16,-106.361,5.24315e-14,2,2,0,11.1125,20.701,0.5,0
0,"82.step",106,271,0,351.705,0.00025372,241.863,1,2,111.795,0.462224,17.7927,994.566,0,-107.949,8.42618e-14,2,2,0,17.7927,20.701,0.5,0
0,"82.step",107,273,0,351.705,0.00025372,241.863,1,2,111.795,0.462224,17.7927,994.566,0,-120.648,8.42618e-14,2,2,0,17.7927,20.701,0.5,0
0,"82.step",108,275,0,1314.6,0.000948353,150.017,1,2,19.9491,0.132979,3.175,31.6692,1.39871e-16,-122.236,1.49662e-14,2,2,0,3.175,20.701,0,0
0,"82.step",109,276,0,3170.41,0.00228713,281.282,1,2,69.8219,0.248227,11.1125,387.948,-1.59852e-16,-113.092,177.8,2,2,0,11.1125,33.655,1,0
0,"82.step",110,278,0,1893.01,0.00136562,473.193,1,2,211.461,0.44688,33.655,3558.35,-1.613e-13,-106.361,177.8,2,2,0,33.655,41.656,0,0
0,"82.step",111,281,0,220.541,0.000159098,83.1878,1,2,24.9364,0.29976,3.96875,49.4832,-5.59482e-17,-122.236,177.8,2,2,0,3.96875,9.271,0,0
0,"82.step",112,283,0,2700.5,0.00194814,447.658,1,2,185.926,0.41533,29.591,2750.86,1.39751e-13,-122.236,177.8,2,2,0,29.591,41.656,0,0
0,"82.step",113,289,0,2480.84,0.00178968,244.177,1,2,58.2514,0.238562,9.271,270.024,4.42604e-14,-114.616,177.8,2,2,0,9.271,29.591,1,0
0,"82.step",114,291,0,338.465,0.000244168,94.7583,1,2,24.9364,0.263158,3.96875,49.4832,-5.59482e-17,-100.011,177.8,2,2,0,3.96875,11.1125,0,0
0,"82.step",115,293,0,21.1621,1.52664e-05,31.4398,1,2,11.4907,0.365482,1.8288,10.5071,-1.78481e-14,-77.786,152.4,2,2,1,1.8288,3.175,0,1
0,"82.step",116,301,0,94.4989,6.81715e-05,60.0069,1,2,20.1087,0.335106,3.2004,32.178,1.0407e-16,-88.8985,177.8,2,2,0,3.2004,6.35,0,0
0,"82.step",117,302,0,94.4989,6.81715e-05,60.0069,1,2,20.1087,0.335106,3.2004,32.178,1.0407e-16,-93.661,177.8,2,2,0,3.2004,6.35,0,0
0,"82.step",118,305,0,94.4989,6.81715e-05,60.0069,1,2,20.1087,0.335106,3.2004,32.178,1.0407e-16,-77.786,177.8,2,2,0,3.2004,6.35,0,0
0,"82.step",119,306,0,94.4989,6.81715e-05,60.0069,1,2,20.1087,0.335106,3.2004,32.178,1.0407e-16,-82.5485,177.8,2,2,0,3.2004,6.35,0,0
0,"82.step",120,308,0,562.295,0.000405639,174.602,3,11,24.9364,0.142819,3.96875,49.4832,-1.86867e-14,-71.436,177.8,11,7,2,1.8288,7.62,0,0
0,"82.step",121,308,1,562.295,0.000405639,174.602,3,11,11.4907,0.0658108,1.8288,10.5071,3.82459e-15,-71.436,203.2,11,7,2,1.8288,7.62,0,1
0,"82.step",122,310,0,562.295,0.000405639,174.602,3,11,24.9364,0.142819,3.96875,49.4832,-1.86867e-14,-77.786,177.8,11,7,2,1.8288,7.62,0,0
0,"82.step",123,321,0,7048.3,0.00508464,853.822,1,2,375.043,0.439252,59.69,11193.2,2.90455e-13,-23.8019,-45.72,2,2,0,59.69,76.2,0,0
0,"82.step",124,331,0,1207.75,0.000871273,294.039,1,4,21.944,0.0746297,3.4925,38.3198,71.1835,47.3816,-49.403,4,2,0,3.4925,76.2,0.25,1
0,"82.step",125,332,1,11862.2,0.00855738,1076.19,5,11,21.944,0.0203905,3.4925,38.3198,-71.1835,47.3816,-50.165,11,6,0,3.302,59.69,0,1
0,"82.step",126,332,2,11862.2,0.00855738,1076.19,5,11,21.944,0.0203905,3.4925,38.3198,-71.1835,-94.9854,-50.165,11,6,0,3.302,59.69,0,1
0,"82.step",127,332,3,11862.2,0.00855738,1076.19,5,11,21.944,0.0203905,3.4925,38.3198,71.1835,-94.9854,-50.165,11,6,0,3.302,59.69,0,1
0,"82.step",128,346,0,1227.2,0.000885301,287.495,1,4,15.4007,0.0535686,2.4511,18.8743,60.325,-84.1269,-42.037,4,2,0,2.4511,76.2,0.25,1
0,"82.step",129,347,2,11957.1,0.00862584,1046.25,5,9,15.4007,0.01472,2.4511,18.8743,60.325,36.5231,-41.275,9,5,0,2.4511,59.69,0,1
0,"82.step",130,347,3,11957.1,0.00862584,1046.25,5,9,15.4007,0.01472,2.4511,18.8743,-60.325,36.5231,-41.275,9,5,0,2.4511,59.69,0,1
0,"82.step",131,347,4,11957.1,0.00862584,1046.25,5,9,15.4007,0.01472,2.4511,18.8743,-60.325,-84.1269,-41.275,9,5,0,2.4511,59.69,0,1
0,"82.step",132,361,0,15877.7,0.0114541,627.375,5,9,39.579,0.0630867,6.2992,124.658,4.93495e-16,-23.8019,-102.438,9,5,0,3.175,6.2992,0.111111,1
0,"82.step",133,361,1,15877.7,0.0114541,627.375,5,9,19.9491,0.0317977,3.175,31.6692,-80.9752,-53.9771,-102.438,9,5,0,3.175,6.2992,0.111111,1
0,"82.step",134,361,2,15877.7,0.0114541,627.375,5,9,19.9491,0.0317977,3.175,31.6692,-80.9752,57.1733,-102.438,9,5,0,3.175,6.2992,0.111111,1
0,"82.step",135,361,3,15877.7,0.0114541,627.375,5,9,19.9491,0.0317977,3.175,31.6692,30.1752,57.1733,-102.438,9,5,0,3.175,6.2992,0.111111,1
0,"82.step",136,361,4,15877.7,0.0114541,627.375,5,9,19.9491,0.0317977,3.175,31.6692,30.1752,-53.9771,-102.438,9,5,0,3.175,6.2992,0.111111,1
0,"82.step",137,362,0,9753.36,0.00703607,881.53,4,10,202.683,0.229922,32.258,3269.07,-55.372,-24.5639,-166.116,10,6,0,3.175,32.258,0.2,0
0,"82.step",138,386,0,5794.92,0.00418045,988.482,8,16,20.7471,0.0209888,3.302,34.2534,-76.2,-74.6019,-134.366,16,9,0,3.302,274.637,0.1875,1
0,"82.step",139,386,1,5794.92,0.00418045,988.482,8,16,20.7471,0.0209888,3.302,34.2534,-50.8,-74.6019,-134.366,16,9,0,3.302,274.637,0.1875,1
0,"82.step",140,386,2,5794.92,0.00418045,988.482,8,16,20.7471,0.0209888,3.302,34.2534,-25.4,-74.6019,-134.366,16,9,0,3.302,274.637,0.1875,1
0,"82.step",141,386,3,5794.92,0.00418045,988.482,8,16,20.7471,0.0209888,3.302,34.2534,-25.4,77.7981,-134.366,16,9,0,3.302,274.637,0.1875,1
0,"82.step",142,386,4,5794.92,0.00418045,988.482,8,16,20.7471,0.0209888,3.302,34.2534,-50.8,77.7981,-134.366,16,9,0,3.302,274.637,0.1875,1
0,"82.step",143,386,5,5794.92,0.00418045,988.482,8,16,20.7471,0.0209888,3.302,34.2534,2.478e-14,77.7981,-134.366,16,9,0,3.302,274.637,0.1875,1
0,"82.step",144,386,6,5794.92,0.00418045,988.482,8,16,20.7471,0.0209888,3.302,34.2534,-76.2,77.7981,-134.366,16,9,0,3.302,274.637,0.1875,1
0,"82.step",145,386,7,5794.92,0.00418045,988.482,8,16,20.7471,0.0209888,3.302,34.2534,1.54665e-14,-74.6019,-134.366,16,9,0,3.302,274.637,0.1875,1
0,"82.step",146,431,2,7807.63,0.00563242,624.141,6,10,20.7471,0.033241,3.302,34.2534,-96.5835,-94.9854,-50.165,10,6,0,3.302,3.4925,0,1
0,"82.step",147,431,3,7807.63,0.00563242,624.141,6,10,20.7471,0.033241,3.302,34.2534,89.5611,-100.002,-50.165,10,6,0,3.302,3.4925,0,1
0,"82.step",148,449,2,10481.4,0.00756127,649.541,6,10,20.7471,0.0319411,3.302,34.2534,-96.5835,47.3816,-53.34,10,6,0,3.302,3.4925,0,1
0,"82.step",149,449,3,10481.4,0.00756127,649.541,6,10,20.7471,0.0319411,3.302,34.2534,93.1805,60.0816,-53.34,10,6,0,3.302,3.4925,0,1
0,"82.step",150,454,0,1802.3,0.00130018,365.069,7,8,89.771,0.245902,14.2875,641.302,-6.81325e-14,-23.8019,-42.164,8,8,0,2.54,28.575,0.125,0
0,"82.step",151,454,1,1802.3,0.00130018,365.069,7,8,15.9593,0.0437158,2.54,20.2683,-20.6222,-35.7082,-42.164,8,8,0,2.54,28.575,0.125,1
0,"82.step",152,454,2,1802.3,0.00130018,365.069,7,8,15.9593,0.0437158,2.54,20.2683,3.78634e-15,-47.6144,-42.164,8,8,0,2.54,28.575,0.125,1
0,"82.step",153,454,3,1802.3,0.00130018,365.069,7,8,15.9593,0.0437158,2.54,20.2683,20.6222,-35.7082,-42.164,8,8,0,2.54,28.575,0.125,1
0,"82.step",154,454,4,1802.3,0.00130018,365.069,7,8,15.9593,0.0437158,2.54,20.2683,20.6222,-11.8957,-42.164,8,8,0,2.54,28.575,0.125,1
0,"82.step",155,454,5,1802.3,0.00130018,365.069,7,8,15.9593,0.0437158,2.54,20.2683,1.31129e-16,0.0105705,-42.164,8,8,0,2.54,28.575,0.125,1
0,"82.step",156,454,6,1802.3,0.00130018,365.069,7,8,15.9593,0.0437158,2.54,20.2683,-20.6222,-11.8957,-42.164,8,8,0,2.54,28.575,0.125,1
0,"82.step",157,457,0,507.244,0.000365926,133.522,1,5,43.7507,0.327668,6.96315,152.321,-0.694903,-23.8019,-41.275,5,2,0,6.4008,14.2875,0,0
0,"82.step",158,460,0,174.32,0.000125754,166.376,1,2,76.6046,0.460432,12.192,466.982,-5.88622e-14,-23.8019,-47.625,2,2,0,12.192,14.2875,0.5,0
0,"82.step",159,473,0,1866.97,0.00134683,244.694,2,6,20.7471,0.0847878,3.302,34.2534,71.1835,47.3816,-53.34,6,2,0,3.302,3.302,0,1
0,"82.step",160,475,0,3783.71,0.00272956,287.942,3,10,12.7674,0.0443404,2.032,12.9717,89.3973,74.3951,-69.215,10,6,0,2.032,3.38667,0,1
0,"82.step",161,475,1,3783.71,0.00272956,287.942,3,10,12.7674,0.0443404,2.032,12.9717,67.4003,61.6951,-91.44,10,6,0,2.032,3.38667,0,1
0,"82.step",162,475,2,3783.71,0.00272956,287.942,3,10,12.7674,0.0443404,2.032,12.9717,45.4032,48.9951,-69.215,10,6,0,2.032,3.38667,0,1
0,"82.step",163,481,0,3541.77,0.00255503,281.592,3,10,12.7674,0.0453402,2.032,12.9717,90.9848,71.6455,-69.215,10,6,0,2.032,3.38667,0.1,1
0,"82.step",164,481,1,3541.77,0.00255503,281.592,3,10,12.7674,0.0453402,2.032,12.9717,68.9878,58.9455,-91.44,10,6,0,2.032,3.38667,0.1,1
0,"82.step",165,481,2,3541.77,0.00255503,281.592,3,10,12.7674,0.0453402,2.032,12.9717,46.9907,46.2455,-69.215,10,6,0,2.032,3.38667,0.1,1
0,"82.step",166,488,1,1625.04,0.0011723,238.344,2,6,20.7471,0.0870467,3.302,34.2534,71.1835,-94.9854,-56.515,6,2,0,3.302,3.302,0.166667,1
0,"82.step",167,490,0,3590.11,0.0025899,285.952,3,7,12.7674,0.0446488,2.032,12.9717,46.9907,-93.8493,-69.215,7,3,0,2.032,2.032,0.142857,1
0,"82.step",168,490,1,3590.11,0.0025899,285.952,3,7,12.7674,0.0446488,2.032,12.9717,90.9848,-119.249,-69.215,7,3,0,2.032,2.032,0.142857,1
0,"82.step",169,490,2,3590.11,0.0025899,285.952,3,7,12.7674,0.0446488,2.032,12.9717,68.9878,-106.549,-91.44,7,3,0,2.032,2.032,0.142857,1
0,"82.step",170,497,0,3832.04,0.00276444,292.302,3,7,12.7674,0.0436789,2.032,12.9717,45.4032,-96.599,-69.215,7,3,0,2.032,2.032,0,1
0,"82.step",171,497,1,3832.04,0.00276444,292.302,3,7,12.7674,0.0436789,2.032,12.9717,89.3973,-121.999,-69.215,7,3,0,2.032,2.032,0,1
0,"82.step",172,497,2,3832.04,0.00276444,292.302,3,7,12.7674,0.0436789,2.032,12.9717,67.4003,-109.299,-91.44,7,3,0,2.032,2.032,0,1
0,"82.step",173,505,1,1866.97,0.00134683,244.694,2,6,20.7471,0.0847878,3.302,34.2534,-71.1835,47.3816,-53.34,6,2,0,3.302,3.302,0,1
0,"82.step",174,506,0,3397.19,0.00245073,278.864,3,11,12.7674,0.0457838,2.032,12.9717,-124.172,61.9231,-66.675,11,7,0,2.032,47.6301,0,1
0,"82.step",175,506,2,3397.19,0.00245073,278.864,3,11,12.7674,0.0457838,2.032,12.9717,-104.14,61.9231,-80.3275,11,7,0,2.032,47.6301,0,1
0,"82.step",176,508,0,3155.26,0.0022762,272.514,3,11,12.7674,0.0468506,2.032,12.9717,-124.172,58.7481,-66.675,11,7,0,2.032,47.6301,0.0909091,1
0,"82.step",177,508,2,3155.26,0.0022762,272.514,3,11,12.7674,0.0468506,2.032,12.9717,-104.14,58.7481,-80.3275,11,7,0,2.032,47.6301,0.0909091,1
0,"82.step",178,525,0,3832.04,0.00276444,292.302,3,7,12.7674,0.0436789,2.032,12.9717,-124.172,-109.527,-66.675,7,3,0,2.032,2.032,0,1
0,"82.step",179,525,2,3832.04,0.00276444,292.302,3,7,12.7674,0.0436789,2.032,12.9717,-104.14,-109.527,-80.3275,7,3,0,2.032,2.032,0,1
0,"82.step",180,526,0,3590.11,0.0025899,285.952,3,7,12.7674,0.0446488,2.032,12.9717,-124.172,-106.352,-66.675,7,3,0,2.032,2.032,0.142857,1
0,"82.step",181,526,2,3590.11,0.0025899,285.952,3,7,12.7674,0.0446488,2.032,12.9717,-104.14,-106.352,-80.3275,7,3,0,2.032,2.032,0.142857,1
0,"82.step",182,527,1,1866.97,0.00134683,244.694,2,6,20.7471,0.0847878,3.302,34.2534,-71.1835,-94.9854,-53.34,6,2,0,3.302,3.302,0,1
0,"82.step",183,557,0,20526.5,0.0148078,1015.55,11,18,247.631,0.24384,39.4117,4879.79,-9.15773,13.0416,-41.275,18,12,0,2.4892,59.69,0,0
0,"82.step",184,557,1,20526.5,0.0148078,1015.55,11,18,15.9593,0.015715,2.54,20.2683,1.96256e-14,2.66628e-15,-41.275,18,12,0,2.4892,59.69,0,1
0,"82.step",185,557,7,20526.5,0.0148078,1015.55,11,18,15.6401,0.0154007,2.4892,19.4657,-60.325,36.5231,-41.275,18,12,0,2.4892,59.69,0,1
0,"82.step",186,557,8,20526.5,0.0148078,1015.55,11,18,15.6401,0.0154007,2.4892,19.4657,60.325,36.5231,-41.275,18,12,0,2.4892,59.69,0,1
0,"82.step",187,557,9,20526.5,0.0148078,1015.55,11,18,15.6401,0.0154007,2.4892,19.4657,60.325,-84.1269,-41.275,18,12,0,2.4892,59.69,0,1
0,"82.step",188,557,10,20526.5,0.0148078,1015.55,11,18,15.6401,0.0154007,2.4892,19.4657,-60.325,-84.1269,-41.275,18,12,0,2.4892,59.69,0,1
0,"82.step",189,563,0,7217.14,0.00520644,455.588,6,10,9.25639,0.0203174,1.4732,6.81826,41.275,49.2321,-23.8125,10,6,6,1.4732,1.4732,0.1,1
0,"82.step",190,563,3,7217.14,0.00520644,455.588,6,10,9.25639,0.0203174,1.4732,6.81826,41.275,-96.836,1.5875,10,6,6,1.4732,1.4732,0.1,1
0,"82.step",191,578,0,7701.01,0.00555551,461.938,6,10,9.25639,0.0200381,1.4732,6.81826,38.1,-96.836,1.5875,10,6,6,1.4732,1.4732,0,1
0,"82.step",192,578,1,7701.01,0.00555551,461.938,6,10,9.25639,0.0200381,1.4732,6.81826,38.1,49.2321,-23.8125,10,6,6,1.4732,1.4732,0,1
0,"82.step",193,580,0,7217.14,0.00520644,455.588,6,10,9.25639,0.0203174,1.4732,6.81826,-41.275,-96.836,1.5875,10,6,6,1.4732,1.4732,0.1,1
0,"82.step",194,580,1,7217.14,0.00520644,455.588,6,10,9.25639,0.0203174,1.4732,6.81826,-41.275,49.2321,-23.8125,10,6,6,1.4732,1.4732,0.1,1
0,"82.step",195,586,0,7701.01,0.00555551,461.938,6,10,9.25639,0.0200381,1.4732,6.81826,-38.1,-96.836,1.5875,10,6,6,1.4732,1.4732,0,1
0,"82.step",196,586,1,7701.01,0.00555551,461.938,6,10,9.25639,0.0200381,1.4732,6.81826,-38.1,49.2321,-23.8125,10,6,6,1.4732,1.4732,0,1
0,"82.step",197,598,0,18646,0.0134512,846.632,6,25,124.788,0.147394,19.8607,1239.19,-2.27759e-16,52.4071,78.6638,25,13,4,1.4732,5.08,0,0
0,"82.step",198,598,1,18646,0.0134512,846.632,6,25,19.9491,0.0235629,3.175,31.6692,8.90444e-17,52.4071,177.8,25,13,4,1.4732,5.08,0,1
0,"82.step",199,598,2,18646,0.0134512,846.632,6,25,11.4907,0.0135722,1.8288,10.5071,1.23673e-14,52.4071,203.2,25,13,4,1.4732,5.08,0,1
0,"82.step",200,598,4,18646,0.0134512,846.632,6,25,9.25639,0.0109332,1.4732,6.81826,5.0688,52.4071,85.09,25,13,4,1.4732,5.08,0,1
0,"82.step",201,598,5,18646,0.0134512,846.632,6,25,9.25639,0.0109332,1.4732,6.81826,-5.0688,52.4071,72.2376,25,13,4,1.4732,5.08,0,1
0,"82.step",202,599,0,18646,0.0134512,846.632,6,25,124.788,0.147394,19.8607,1239.19,-5.97868e-16,46.0571,78.6638,25,13,4,1.4732,5.08,0,0
0,"82.step",203,599,1,18646,0.0134512,846.632,6,25,19.9491,0.0235629,3.175,31.6692,1.39871e-16,46.0571,177.8,25,13,4,1.4732,5.08,0,1
0,"82.step",204,599,2,18646,0.0134512,846.632,6,25,11.4907,0.0135722,1.8288,10.5071,1.25513e-14,46.0571,203.2,25,13,4,1.4732,5.08,0,1
0,"82.step",205,599,4,18646,0.0134512,846.632,6,25,9.25639,0.0109332,1.4732,6.81826,-5.0688,46.0571,72.2376,25,13,4,1.4732,5.08,0,1
0,"82.step",206,599,5,18646,0.0134512,846.632,6,25,9.25639,0.0109332,1.4732,6.81826,5.0688,46.0571,85.09,25,13,4,1.4732,5.08,0,1
0,"82.step",207,600,0,1600.86,0.00115486,542.006,3,7,7.10188,0.013103,1.1303,4.01363,38.1,49.2321,1.5875,7,3,3,1.1303,1.1303,0,1
0,"82.step",208,602,0,1600.86,0.00115486,542.006,3,7,7.10188,0.013103,1.1303,4.01363,-38.1,49.2321,1.5875,7,3,3,1.1303,1.1303,0,1
0,"82.step",209,634,0,30563.8,0.0220487,918.722,3,8,12.7674,0.013897,2.032,12.9717,-124.172,-68.2519,-66.675,8,3,0,2.032,2.032,0,1
0,"82.step",210,634,2,30563.8,0.0220487,918.722,3,8,12.7674,0.013897,2.032,12.9717,-104.14,-68.2519,-80.3275,8,3,0,2.032,2.032,0,1
0,"82.step",211,657,0,30563.8,0.0220487,918.722,3,8,12.7674,0.013897,2.032,12.9717,-124.172,20.6481,-66.675,8,3,0,2.032,2.032,0,1
0,"82.step",212,657,2,30563.8,0.0220487,918.722,3,8,12.7674,0.013897,2.032,12.9717,-104.14,20.6481,-80.3275,8,3,0,2.032,2.032,0,1
0,"82.step",213,679,0,8.47865,6.11649e-06,138.556,1,2,68.8933,0.497225,10.9647,377.698,88.9,-23.8019,177.8,2,0,0,0,0,0,0
0,"82.step",214,681,0,181.437,0.000130889,161.428,1,2,73.6521,0.456253,11.7221,431.679,66.9798,-23.8019,177.8,2,2,0,11.7221,13.97,0.5,0
0,"82.step",215,691,0,157.516,0.000113632,157.947,1,9,63.8372,0.404167,10.16,324.293,62.2808,-23.8019,177.8,9,2,0,10.668,10.668,0,0
0,"82.step",216,694,0,119.621,8.62949e-05,91.4467,1,2,37.5043,0.410122,5.969,111.932,81.915,-23.8019,177.8,2,2,0,5.969,8.5852,0.5,0
0,"82.step",217,696,0,99.264,7.1609e-05,61.4433,2,9,11.9695,0.194805,1.905,11.4009,80.264,-23.8019,174.275,9,9,4,0.635,5.969,1,1
0,"82.step",218,707,0,108.411,7.82079e-05,49.2675,1,5,7.66046,0.155487,1.2192,4.66982,-13.4874,-46.1539,195.117,5,2,1,1.2192,4.318,0.2,1
0,"82.step",219,709,0,88.5564,6.38846e-05,59.1622,1,5,17.5552,0.29673,2.794,24.5246,51.2826,-49.8623,195.117,5,2,0,2.794,4.318,0.2,0
0,"82.step",220,715,0,19.8548,1.43233e-05,25.2157,1,2,7.66046,0.303797,1.2192,4.66982,-13.4874,-47.5509,195.117,2,2,1,1.2192,2.794,0.5,1
0,"82.step",221,717,0,19.8548,1.43233e-05,25.2157,1,2,7.66046,0.303797,1.2192,4.66982,51.2826,-47.8303,195.117,2,2,1,1.2192,2.794,0.5,1
0,"82.step",222,725,0,731.571,0.000527755,275.123,1,24,73.8117,0.268287,11.7475,433.552,74.422,-23.8019,177.8,24,8,0,2.54,19.7485,0.333333,0
0,"82.step",223,726,0,708.318,0.00051098,261.133,1,19,73.8117,0.282659,11.7475,433.552,81.28,-23.8019,177.8,19,5,0,11.7475,19.7485,0.263158,0
0,"82.step",224,748,0,846.431,0.000610615,263.398,1,16,32.4104,0.123047,5.15828,83.5909,51.2826,-47.2772,185.415,16,0,0,0,0,0.625,0
0,"82.step",225,753,0,47.5491,3.43019e-05,35.6764,1,5,7.66046,0.21472,1.2192,4.66982,51.2826,-37.7719,139.237,5,2,1,1.2192,3.048,0.8,1
0,"82.step",226,758,0,52.1942,3.76529e-05,37.2004,1,5,7.66046,0.205924,1.2192,4.66982,-13.4874,-37.7719,139.237,5,2,1,1.2192,3.048,0.8,1
0,"82.step",227,763,0,19.411,1.40031e-05,25.0561,1,2,7.66046,0.305732,1.2192,4.66982,51.2826,-39.1435,139.237,2,2,1,1.2192,2.7686,0.5,1
0,"82.step",228,765,0,19.411,1.40031e-05,25.0561,1,2,7.66046,0.305732,1.2192,4.66982,-13.4874,-39.1435,139.237,2,2,1,1.2192,2.7686,0.5,1
0,"82.step",229,767,0,3123.36,0.00225319,541.698,3,35,82.55,0.152391,13.1382,542.281,-17.9578,-35.7145,150.934,35,7,0,2.667,4.318,0.0285714,0
0,"82.step",230,767,1,3123.36,0.00225319,541.698,3,35,29.54,0.0545322,4.70143,69.4401,-13.4874,-35.7145,141.667,35,7,0,2.667,4.318,0.0285714,1
0,"82.step",231,767,2,3123.36,0.00225319,541.698,3,35,28.016,0.0517188,4.45888,62.4599,51.2826,-35.7145,141.277,35,7,0,2.667,4.318,0.0285714,1
0,"82.step",232,809,0,1251.39,0.000902754,274.547,1,13,33.7712,0.123007,5.37485,90.7577,-13.4874,-50.7767,191.187,13,3,0,2.4765,4.318,0,0
0,"82.step",233,837,0,379.199,0.000273554,425.958,2,12,162.712,0.381992,25.8965,2106.84,16.637,-50.7259,162.897,12,0,0,0,0,0,0
0,"82.step",234,837,1,379.199,0.000273554,425.958,2,12,50.2412,0.117949,7.99614,200.868,-29.5148,-50.7259,162.897,12,0,0,0,0,0,0
0,"82.step",235,862,0,61.8118,4.4591e-05,41.4317,1,5,7.66046,0.184894,1.2192,4.66982,51.2826,-46.5095,195.117,5,2,1,1.2192,2.794,0.8,1
0,"82.step",236,871,0,1346.22,0.000971163,534.798,5,34,82.55,0.154357,13.1382,542.281,-17.9578,-41.3025,150.934,34,8,0,2.5019,18.2245,0.323529,0
0,"82.step",237,871,1,1346.22,0.000971163,534.798,5,34,54.7624,0.102398,8.71571,238.647,66.2305,-41.3025,166.149,34,8,0,2.5019,18.2245,0.323529,0
0,"82.step",238,871,2,1346.22,0.000971163,534.798,5,34,29.7267,0.0555849,4.73114,70.3205,72.7156,-41.3025,154.795,34,8,0,2.5019,18.2245,0.323529,1
0,"82.step",239,871,3,1346.22,0.000971163,534.798,5,34,17.3956,0.0325275,2.7686,24.0808,51.2826,-41.3025,139.237,34,8,0,2.5019,18.2245,0.323529,1
0,"82.step",240,871,4,1346.22,0.000971163,534.798,5,34,17.3956,0.0325275,2.7686,24.0808,-13.4874,-41.3025,139.237,34,8,0,2.5019,18.2245,0.323529,1
0,"82.step",241,900,0,5595.3,0.00403645,594.494,8,19,114.861,0.193208,18.2807,1049.87,-511.644,-12.3529,83.368,19,11,4,1.5875,6.35,0.578947,0
0,"82.step",242,900,1,5595.3,0.00403645,594.494,8,19,39.8982,0.0671129,6.35,126.677,-521.804,-1.38014,65.7703,19,11,4,1.5875,6.35,0.578947,1
0,"82.step",243,900,2,5595.3,0.00403645,594.494,8,19,39.8982,0.0671129,6.35,126.677,-502.119,0.34706,99.8657,19,11,4,1.5875,6.35,0.578947,1
0,"82.step",244,900,3,5595.3,0.00403645,594.494,8,19,39.8982,0.0671129,6.35,126.677,-502.119,32.0971,99.8657,19,11,4,1.5875,6.35,0.578947,1
0,"82.step",245,900,4,5595.3,0.00403645,594.494,8,19,9.97456,0.0167782,1.5875,7.9173,-532.599,-21.2429,47.0728,19,11,4,1.5875,6.35,0.578947,1
0,"82.step",246,900,5,5595.3,0.00403645,594.494,8,19,9.97456,0.0167782,1.5875,7.9173,-532.599,47.3371,47.0728,19,11,4,1.5875,6.35,0.578947,1
0,"82.step",247,900,6,5595.3,0.00403645,594.494,8,19,9.97456,0.0167782,1.5875,7.9173,-494.499,47.3371,113.064,19,11,4,1.5875,6.35,0.578947,1
0,"82.step",248,900,7,5595.3,0.00403645,594.494,8,19,9.97456,0.0167782,1.5875,7.9173,-494.499,-21.2429,113.064,19,11,4,1.5875,6.35,0.578947,1
