face_id,surface,area,score
3772,bspline,4815.020632,24075.103162
3749,bspline,4737.152924,23685.764619
3903,bspline,2443.799756,12218.998781
3620,bspline,2073.554768,10367.773842
3622,bspline,2069.677070,10348.385348
3609,bspline,1777.327842,8886.639211
3705,bspline,1768.736242,8843.681211
3612,bspline,1760.912468,8804.562340
3421,bspline,1067.531505,5337.657525
3443,bspline,1067.531505,5337.657525
3422,bspline,1066.403155,5332.015773
3444,bspline,1066.403155,5332.015773
