face_id,surface,area,score
3598,bspline,6112.006362,30560.031811
3916,bspline,6112.006362,30560.031811
3536,bspline,5556.634360,27783.171798
3824,bspline,5556.634360,27783.171798
3652,bspline,5382.945771,26914.728855
3821,bspline,5382.945771,26914.728855
3715,bspline,4551.799797,22758.998983
4034,bspline,4551.799760,22758.998802
5125,cylinder,3044.836838,12179.347353
5031,cylinder,3044.836838,12179.347353
5072,cylinder,3043.211341,12172.845364
5166,cylinder,3043.211341,12172.845364
