face_id,solid_index,surface_type,area,center_x,center_y,center_z,normal_x,normal_y,normal_z
557,4,6,0.015785,37.141445,0.992624,-3.939133,0.713128,-0.693569,0.102034
558,4,6,0.166809,37.178340,1.887573,-3.965783,0.999927,-0.000380,0.012046
559,4,6,0.015902,37.141511,2.778858,-3.873195,0.718349,0.679048,0.151225
560,4,6,0.233818,35.167376,2.052236,-4.027219,-0.002180,0.070799,-0.997488
561,4,6,0.019787,35.167521,1.746921,-3.992416,-0.000044,-0.999859,-0.016795
562,4,6,0.015698,35.329903,1.783806,-3.992213,0.709117,-0.704905,-0.016200
563,4,6,0.040259,35.366482,2.048484,-3.979621,0.999999,0.000107,-0.001380
564,4,6,0.015760,35.329979,2.312705,-3.954709,0.711819,0.697421,0.083173
565,4,6,0.019789,35.167519,2.349641,-3.949620,0.000288,0.992189,0.124746
566,4,6,0.015778,35.004964,2.312805,-3.953968,-0.711988,0.696868,0.086302
567,4,6,0.040259,34.968561,2.048488,-3.978751,-0.999996,-0.000216,0.002971
568,4,6,0.015698,35.005007,1.783727,-3.991595,-0.709035,-0.705051,-0.013120
569,4,6,0.233813,34.517166,2.052266,-4.025098,-0.004389,0.070839,-0.997478
570,4,6,0.019790,34.517409,1.746921,-3.990302,-0.000068,-0.999859,-0.016793
571,4,6,0.015698,34.679793,1.783808,-3.990471,0.709087,-0.704896,-0.017795
572,4,6,0.040259,34.716376,2.048489,-3.977936,0.999994,0.000242,-0.003482
573,4,6,0.015761,34.679874,2.312708,-3.952921,0.711983,0.697419,0.081781
574,4,6,0.019790,34.517413,2.349645,-3.947489,0.000548,0.992179,0.124823
575,4,6,0.015777,34.354854,2.312807,-3.951484,-0.711888,0.696768,0.087922
576,4,6,0.040259,34.318445,2.048487,-3.976186,-0.999986,-0.000363,0.005278
577,4,6,0.015701,34.355015,1.783798,-3.989030,-0.708802,-0.705316,-0.011414
578,4,6,0.233829,33.866917,2.052244,-4.021432,-0.006866,0.070661,-0.997477
579,4,6,0.019791,33.867279,1.746906,-3.986571,-0.000095,-0.999864,-0.016508
580,4,6,0.015701,34.029673,1.783787,-3.987171,0.709203,-0.704746,-0.019053
581,4,6,0.040260,34.066253,2.048484,-3.974767,0.999982,0.000400,-0.005934
582,4,6,0.015763,34.029755,2.312707,-3.949683,0.712061,0.697538,0.080058
583,4,6,0.019790,33.867294,2.349642,-3.943863,0.000843,0.992186,0.124765
584,4,6,0.015776,33.704734,2.312802,-3.947463,-0.711772,0.696674,0.089586
585,4,6,0.040260,33.668320,2.048475,-3.972029,-0.999970,-0.000524,0.007769
586,4,6,0.015701,33.704886,1.783781,-3.984891,-0.708804,-0.705344,-0.009358
587,4,6,0.233875,33.216672,2.052214,-4.016163,-0.009246,0.070315,-0.997482
588,4,6,0.019791,33.217156,1.746880,-3.981174,-0.000120,-0.999872,-0.015987
589,4,6,0.015699,33.379539,1.783774,-3.982194,0.709013,-0.704886,-0.020886
590,4,6,0.040260,33.416130,2.048468,-3.969983,0.999965,0.000560,-0.008376
591,4,6,0.015786,33.379739,2.312802,-3.944864,0.712195,0.697605,0.078261
592,4,6,0.019790,33.217178,2.349633,-3.938675,0.001131,0.992207,0.124598
593,4,6,0.015774,33.054621,2.312791,-3.941894,-0.711656,0.696601,0.091069
594,4,6,0.040260,33.018204,2.048456,-3.966298,-0.999949,-0.000674,0.010067
595,4,6,0.015723,33.054668,1.783652,-3.979125,-0.709054,-0.705117,-0.007276
596,4,6,0.233834,32.566482,2.052169,-4.009486,-0.011133,0.069906,-0.997491
597,4,6,0.019790,32.567062,1.746848,-3.974338,-0.000142,-0.999882,-0.015340
598,4,6,0.015701,32.729446,1.783733,-3.975706,0.709137,-0.704742,-0.021512
599,4,6,0.040261,32.766028,2.048447,-3.963701,0.999946,0.000695,-0.010399
600,4,6,0.015765,32.729535,2.312690,-3.938601,0.712192,0.697785,0.076676
601,4,6,0.019790,32.567083,2.349625,-3.932086,0.001372,0.992226,0.124438
602,4,6,0.015773,32.404533,2.312782,-3.935001,-0.711567,0.696542,0.092202
603,4,6,0.040261,32.368117,2.048436,-3.959263,-0.999930,-0.000794,0.011806
604,4,6,0.015701,32.404680,1.783723,-3.972019,-0.708806,-0.705381,-0.005643
605,4,6,0.233864,31.916378,2.052149,-4.001844,-0.012135,0.069631,-0.997499
606,4,6,0.019789,31.917028,2.349624,-3.924489,0.001526,0.992229,0.124415
607,4,6,0.015772,31.754488,2.312781,-3.927242,-0.711535,0.696492,0.092829
608,4,6,0.040262,31.718080,2.048427,-3.951449,-0.999921,-0.000865,0.012554
609,4,6,0.015723,31.754547,1.783601,-3.964154,-0.709067,-0.705125,-0.004847
610,4,6,0.019782,31.917008,1.746822,-3.966590,-0.000163,-0.999890,-0.014824
611,4,6,0.015719,32.079403,1.783738,-3.968070,0.708973,-0.704881,-0.022338
612,4,6,0.040261,32.115966,2.048430,-3.956287,0.999932,0.000790,-0.011639
613,4,6,0.015789,32.079574,2.312788,-3.931192,0.712310,0.697770,0.075701
614,4,6,0.233824,31.266422,2.052196,-3.993945,-0.011867,0.069787,-0.997491
615,4,6,0.019787,31.267028,2.349643,-3.916505,0.001559,0.992181,0.124799
616,4,6,0.015772,31.104503,2.312803,-3.919302,-0.711588,0.696427,0.092907
617,4,6,0.040265,31.068109,2.048447,-3.943636,-0.999928,-0.000872,0.011966
618,4,6,0.015702,31.104687,1.783710,-3.956381,-0.708852,-0.705336,-0.005533
619,4,6,0.019785,31.267046,1.746819,-3.958687,-0.000189,-0.999891,-0.014763
620,4,6,0.015698,31.429390,1.783709,-3.960187,0.709001,-0.704861,-0.022113
621,4,6,0.040263,31.465964,2.048430,-3.948368,0.999931,0.000826,-0.011677
622,4,6,0.015790,31.429565,2.312799,-3.923242,0.712347,0.697730,0.075726
623,4,6,0.233807,30.616606,2.052299,-3.986719,-0.010048,0.070733,-0.997445
624,4,6,0.019784,30.617098,2.349698,-3.908964,0.001439,0.992042,0.125896
625,4,6,0.015773,30.454589,2.312864,-3.912066,-0.711753,0.696315,0.092485
626,4,6,0.040269,30.418217,2.048512,-3.936804,-0.999952,-0.000797,0.009815
627,4,6,0.015680,30.454783,1.783791,-3.949841,-0.708894,-0.705269,-0.008018
628,4,6,0.019782,30.617158,1.746859,-3.951723,-0.000216,-0.999879,-0.015573
629,4,6,0.015696,30.779484,1.783742,-3.952862,0.709052,-0.704836,-0.021270
630,4,6,0.040266,30.816038,2.048466,-3.940813,0.999948,0.000788,-0.010191
631,4,6,0.015791,30.779626,2.312841,-3.915534,0.712383,0.697532,0.077200
632,4,6,0.233815,29.966915,2.052500,-3.981108,-0.006993,0.072629,-0.997334
633,4,6,0.019781,29.967334,1.746951,-3.946675,-0.000222,-0.999849,-0.017398
634,4,6,0.015695,30.129646,1.783825,-3.947206,0.709129,-0.704790,-0.020163
635,4,6,0.040271,30.166181,2.048552,-3.934618,0.999973,0.000661,-0.007335
636,4,6,0.015791,30.129755,2.312926,-3.908990,0.712418,0.697153,0.080240
637,4,6,0.019782,29.967229,2.349796,-3.902765,0.001165,0.991790,0.127870
638,4,6,0.015776,29.804730,2.312968,-3.906397,-0.712013,0.696129,0.091880
639,4,6,0.040275,29.768380,2.048628,-3.931825,-0.999978,-0.000640,0.006576
640,4,6,0.015704,29.804988,1.783867,-3.945232,-0.708928,-0.705180,-0.011959
641,4,6,0.233833,29.317267,2.052763,-3.977698,-0.003376,0.075351,-0.997151
642,4,6,0.019783,29.317536,1.747084,-3.944086,-0.000196,-0.999798,-0.020077
643,4,6,0.015721,29.479869,1.783980,-3.943814,0.709207,-0.704738,-0.019232
644,4,6,0.040279,29.516360,2.048684,-3.930503,0.999993,0.000465,-0.003773
645,4,6,0.015772,29.479823,2.312953,-3.904332,0.712324,0.696759,0.084390
646,4,6,0.019781,29.317393,2.349934,-3.898526,0.000791,0.991430,0.130635
647,4,6,0.015780,29.154895,2.313109,-3.902811,-0.712327,0.695864,0.091451
648,4,6,0.040285,29.118563,2.048783,-3.929149,-0.999996,-0.000425,0.002922
649,4,6,0.015704,29.155185,1.784012,-3.943187,-0.708920,-0.705090,-0.016715
650,4,6,0.233902,28.667631,2.053110,-3.976654,0.000215,0.078655,-0.996902
651,4,6,0.019775,28.667712,1.747248,-3.944075,-0.000135,-0.999728,-0.023338
652,4,6,0.015717,28.830057,1.784135,-3.943056,0.709283,-0.704674,-0.018756
653,4,6,0.040288,28.866543,2.048851,-3.928754,1.000000,0.000229,-0.000129
654,4,6,0.015773,28.829998,2.313110,-3.901861,0.712367,0.696128,0.089099
655,4,6,0.019781,28.667561,2.350101,-3.896487,0.000373,0.990986,0.133965
656,4,6,0.015785,28.505059,2.313277,-3.901450,-0.712664,0.695525,0.091408
657,4,6,0.040296,28.468740,2.048964,-3.928833,-1.000000,-0.000182,-0.000591
658,4,6,0.015705,28.505368,1.784180,-3.943642,-0.708935,-0.704940,-0.021696
659,4,6,0.234017,28.017926,2.053460,-3.977804,0.003300,0.082225,-0.996608
660,4,6,0.040308,27.818887,2.049155,-3.930604,-0.999994,0.000058,-0.003503
661,4,6,0.015703,27.855385,1.784284,-3.946334,-0.709014,-0.704706,-0.026248
662,4,6,0.019775,28.017865,1.747424,-3.946330,-0.000048,-0.999639,-0.026856
663,4,6,0.015696,28.180199,1.784288,-3.944717,0.709327,-0.704628,-0.018835
664,4,6,0.040300,28.216706,2.049038,-3.929296,0.999995,-0.000018,0.003098
665,4,6,0.015774,28.180156,2.313281,-3.901567,0.712438,0.695438,0.093798
666,4,6,0.019782,28.017711,2.350282,-3.896558,-0.000034,0.990490,0.137582
667,4,6,0.015792,27.855198,2.313456,-3.902143,-0.712972,0.695141,0.091920
668,4,6,1.739838,26.718280,1.893038,-3.969422,0.006781,0.055585,-0.998431
669,4,6,0.072095,26.717869,0.956404,-3.908469,-0.001468,-0.991062,0.133391
670,4,6,0.015762,27.141852,0.993284,-3.909255,0.711819,-0.695407,0.098604
671,4,6,0.167027,27.178645,1.889287,-3.921782,0.999835,-0.000608,0.018161
672,4,6,0.015927,27.141661,2.779922,-3.812992,0.720433,0.672995,0.167491
673,4,6,0.072082,26.717498,2.817112,-3.804441,-0.000431,0.969443,0.245317
674,4,6,0.015975,26.293242,2.780148,-3.815237,-0.721494,0.672312,0.165659
675,4,6,0.167071,26.256749,1.889650,-3.927926,-0.999985,-0.000549,0.005366
676,4,6,0.015781,26.293823,0.993359,-3.917555,-0.712441,-0.696626,0.084495
677,4,6,0.234445,25.167757,2.054543,-3.991793,0.001415,0.092219,-0.995738
678,4,6,0.019791,25.167699,2.350821,-3.907494,-0.000193,0.988936,0.148343
679,4,6,0.015809,25.005095,2.313947,-3.913310,-0.713416,0.693525,0.100305
680,4,6,0.040347,24.968717,2.049628,-3.944195,-1.000000,0.000032,-0.000118
681,4,6,0.015705,25.005285,1.784780,-3.962280,-0.709099,-0.704516,-0.028911
682,4,6,0.019793,25.167698,1.747882,-3.963353,0.000066,-0.999351,-0.036013
683,4,6,0.015708,25.330118,1.784779,-3.961840,0.709572,-0.704128,-0.026663
684,4,6,0.040346,25.366685,2.049628,-3.943628,0.999996,-0.000229,0.002659
685,4,6,0.015784,25.330200,2.313838,-3.912871,0.713063,0.693621,0.102131
686,4,6,0.234512,23.866707,2.054238,-3.987422,-0.008758,0.089475,-0.995951
687,4,6,0.019797,23.867126,1.747717,-3.958085,-0.000180,-0.999465,-0.032708
688,4,6,0.015707,24.029566,1.784648,-3.958489,0.709171,-0.704276,-0.032721
689,4,6,0.040344,24.066195,2.049529,-3.941263,0.999975,0.000478,-0.007069
690,4,6,0.015788,24.029762,2.313767,-3.910637,0.713354,0.694365,0.094775
691,4,6,0.019794,23.867254,2.350715,-3.903892,0.000995,0.989251,0.146227
692,4,6,0.015801,23.704627,2.313814,-3.908107,-0.712774,0.693453,0.105244
693,4,6,0.040340,23.668187,2.049444,-3.937772,-0.999945,-0.000730,0.010428
694,4,6,0.015727,23.704605,1.784479,-3.955276,-0.709314,-0.704663,-0.018009
