face_id,solid_index,surface_type,area,center_x,center_y,center_z,normal_x,normal_y,normal_z
128,5,1,0.890642,-17.641944,7.281586,-79.047697,0.000000,-0.707107,0.707107
129,5,0,0.526559,-17.719316,1.426240,-77.835647,0.000000,1.000000,0.000000
130,5,6,495.415826,11.005203,5.167604,12.483165,0.600045,0.709873,0.368818
131,5,6,446.248958,10.737473,4.604768,12.909002,-0.620270,-0.694010,-0.365533
132,5,6,495.417891,-11.005352,5.167571,12.483217,-0.600044,0.709873,0.368818
133,6,0,2.035791,18.000340,4.556922,-83.322280,0.000000,0.000000,1.000000
134,6,1,0.809545,17.665216,7.217681,-83.686995,0.000000,0.707107,0.707107
135,6,0,0.532218,17.574395,7.579622,-84.835648,0.000000,1.000000,0.000000
136,6,6,17.669704,17.686474,4.559306,-84.835687,-0.999529,-0.030601,-0.002095
137,6,1,0.809968,17.666929,7.217659,-85.984284,0.000000,0.707107,-0.707107
138,6,0,2.025615,18.004564,4.558423,-86.348971,0.000000,0.000000,-1.000000
139,6,6,17.655574,18.192396,4.558945,-84.835677,0.999549,0.029960,0.002130
140,6,1,0.801514,17.820204,1.888342,-83.686849,0.000000,-0.697719,0.716372
141,6,1,0.801781,17.824056,1.888349,-85.984414,0.000000,-0.697719,-0.716372
142,6,0,0.526596,17.746995,1.526240,-84.835641,0.000000,-1.000000,0.000000
143,7,6,168.254556,-5.621846,7.187647,15.759292,0.179595,-0.910778,-0.371792
144,7,6,168.259081,5.621289,7.187748,15.759299,-0.179605,-0.910779,-0.371783
145,7,0,32.609188,-0.004876,9.919755,9.480409,0.000000,1.000000,0.000000
146,7,0,9.104581,-10.813612,7.232831,11.982547,-1.000000,0.000000,0.000000
147,7,0,26.391882,0.002326,4.258671,23.307538,0.000000,-1.000000,0.000000
148,7,6,164.874037,-5.598542,7.187280,17.147892,-0.175207,0.908638,0.379051
149,7,0,9.090335,10.813886,7.235209,11.975828,1.000000,0.000000,0.000000
150,7,6,164.888049,5.598667,7.187377,17.147450,0.175215,0.908634,0.379057
151,8,0,0.525819,-17.741825,1.526240,-77.835646,0.000000,-1.000000,0.000000
152,8,0,0.531487,-17.565775,7.579622,-77.835637,0.000000,1.000000,0.000000
153,8,1,0.808678,-17.652854,7.217628,-76.686945,0.000000,0.707107,0.707107
154,8,0,2.027239,-17.981430,4.558319,-76.322280,0.000000,0.000000,1.000000
155,8,1,0.808880,-17.658294,7.217621,-78.984317,0.000000,0.707107,-0.707107
156,8,6,17.659085,-17.672165,4.559296,-77.835667,0.999510,-0.031221,-0.002337
157,8,0,2.044266,-17.989916,4.555701,-79.348971,0.000000,0.000000,-1.000000
158,8,1,0.800822,-17.815309,1.888411,-78.984472,0.000000,-0.697719,-0.716372
159,8,1,0.800450,-17.813845,1.888394,-76.686802,0.000000,-0.697719,0.716372
160,8,6,17.646006,-18.177777,4.558936,-77.835661,-0.999530,0.030578,0.002364
161,9,0,11.035231,-19.691244,37.012602,-303.434554,0.000000,1.000000,0.000000
162,9,6,581.491914,-20.213297,17.615623,-300.299433,-0.999302,-0.002432,-0.037277
163,9,6,581.495545,-19.221641,17.615623,-300.299632,0.999292,-0.005132,-0.037272
164,9,0,19.741003,-19.741280,0.000000,-293.490326,0.000000,-1.000000,0.000000
165,10,0,0.531487,17.565775,7.579622,-77.835637,0.000000,1.000000,0.000000
166,10,1,0.800822,17.815307,1.888411,-78.984472,0.000000,-0.697719,-0.716372
167,10,6,17.659157,17.672165,4.559294,-77.835665,-0.999510,-0.031221,-0.002337
168,10,1,0.808880,17.658295,7.217621,-78.984317,0.000000,0.707107,-0.707107
169,10,0,2.026679,17.988753,4.558261,-79.348971,0.000000,0.000000,-1.000000
170,10,6,17.645943,18.177777,4.558935,-77.835661,0.999530,0.030578,0.002364
171,10,1,0.808678,17.652852,7.217628,-76.686945,0.000000,0.707107,0.707107
172,10,0,0.525819,17.741825,1.526240,-77.835646,0.000000,-1.000000,0.000000
173,10,1,0.800450,17.813848,1.888394,-76.686802,0.000000,-0.697719,0.716372
174,10,0,2.053653,17.981470,4.557646,-76.322280,0.000000,0.000000,1.000000
175,11,1,0.808469,-17.638028,7.217602,-71.984331,0.000000,0.707107,-0.707107
176,11,6,17.651505,-17.655906,4.560030,-70.835647,0.999368,-0.035459,-0.002632
